rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
1,Avatar: The Way of Water,2320250281,684075767.0,29.5,1636174514.0,70.5
2,Top Gun: Maverick,1495696292,718732821.0,48.1,776963471.0,51.9
3,Jurassic World: Dominion,1001978080,376851080.0,37.6,625127000.0,62.4
4,Doctor Strange in the Multiverse of Madness,955775804,411331607.0,43.0,544444197.0,57.0
5,Minions: The Rise of Gru,940203765,370270765.0,39.4,569933000.0,60.6
6,Black Panther: Wakanda Forever,859208836,453829060.0,52.8,405379776.0,47.2
7,The Batman,772245583,369345583.0,47.8,402900000.0,52.2
8,Thor: Love and Thunder,760928081,343256830.0,45.1,417671251.0,54.9
9,Water Gate Bridge,626571697,117294.0,0.1,626454403.0,100.0
10,Puss in Boots: The Last Wish,481726788,186090535.0,38.6,295636253.0,61.4
11,Moon Man,460237662,,,460237662.0,100.0
12,Fantastic Beasts: The Secrets of Dumbledore,407150844,95850844.0,23.5,311300000.0,76.5
13,Uncharted,407141258,148648820.0,36.5,258492438.0,63.5
14,Sonic the Hedgehog 2,405421518,190872904.0,47.1,214548614.0,52.9
15,Black Adam,393452111,168152111.0,42.7,225300000.0,57.3
16,Elvis,287740048,151040048.0,52.5,136700000.0,47.5
17,The Bad Guys,250387888,97459240.0,38.9,152928648.0,61.1
18,Bullet Train,239268602,103368602.0,43.2,135900000.0,56.8
19,Lightyear,226425420,118307188.0,52.2,108118232.0,47.8
20,Smile,217408513,105935048.0,48.7,111473465.0,51.3
21,Too Cool to Kill,217254604,185882.0,0.1,217068722.0,99.9
22,Nice View,211019042,,,211019042.0,100.0
23,DC League of Super-Pets,207557117,93657117.0,45.1,113900000.0,54.9
24,The Lost City,192907684,105344029.0,54.6,87563655.0,45.4
25,M3GAN,180089109,95159005.0,52.8,84930104.0,47.2
26,One Piece Film: Red,171319579,12775324.0,7.5,158544255.0,92.5
27,Nope,171235592,123277080.0,72.0,47958512.0,28.0
28,Ticket to Paradise,168770985,68275985.0,40.5,100495000.0,59.5
29,Morbius,167460961,73865530.0,44.1,93595431.0,55.9
30,RRR,165955146,14500000.0,8.7,151455146.0,91.3
31,The Black Phone,161440742,90123230.0,55.8,71317512.0,44.2
32,The First Slam Dunk,151552862,1291869.0,0.9,150260993.0,99.1
33,Where the Crawdads Sing,144353965,90230760.0,62.5,54123205.0,37.5
34,Everything Everywhere All at Once,139406052,77191785.0,55.4,62214267.0,44.6
35,Scream,137743924,81641405.0,59.3,56102519.0,40.7
36,Death on the Nile,137307235,45630104.0,33.2,91677131.0,66.8
37,Suzume,133473196,10932037.0,8.2,122541159.0,91.8
38,A Man Called Otto,113359847,64267657.0,56.7,49092190.0,43.3
39,"Lyle, Lyle, Crocodile",111080122,46888441.0,42.2,64191681.0,57.8
40,Halloween Ends,104374176,64079860.0,61.4,40294316.0,38.6
41,The Roundup,101166707,812859.0,0.8,100353848.0,99.2
42,The Woman King,97562514,67328130.0,69.0,30234384.0,31.0
43,Downton Abbey: A New Era,92651384,44141550.0,47.6,48509834.0,52.4
44,K.G.F: Chapter 2,89123940,2874000.0,3.2,86249940.0,96.8
45,Don't Worry Darling,87609403,45309403.0,51.7,42300000.0,48.3
46,Dragon Ball Super: Super Hero,86562140,38112140.0,44.0,48450000.0,56.0
47,Dog,84550282,61778069.0,73.1,22772213.0,26.9
48,Jackass Forever,80563999,57743451.0,71.7,22820548.0,28.3
49,The Menu,79628200,38501125.0,48.4,41127075.0,51.6
50,Chebi: My Fluffy Friend,77609926,,,77609926.0,100.0
51,Avatar 2022  Re-release,76012917,24714024.0,32.5,51298893.0,67.5
52,Violent Night,76004405,50057405.0,65.9,25947000.0,34.1
53,Strange World,73621640,37968963.0,51.6,35652677.0,48.4
54,Detective Conan: The Bride of Halloween,72699093,,,72699093.0,100.0
55,The Northman,69633110,34233110.0,49.2,35400000.0,50.8
56,Moonfall,67319703,19060660.0,28.3,48234703.0,71.7
57,Babylon,63562440,15351455.0,24.2,48210985.0,75.8
58,Whitney Houston: I Wanna Dance with Somebody,59806881,23708080.0,39.6,36098801.0,60.4
59,Beast,59095809,31846530.0,53.9,27249279.0,46.1
60,The Whale,57615635,17463630.0,30.3,39563064.0,68.7
61,Hansan: Rising Dragon,57490985,865888.0,1.5,56625097.0,98.5
62,Confidential Assignment 2: International,54486330,,,54486330.0,100.0
63,Ambulance,52303589,22781115.0,43.6,29522474.0,56.4
64,Marry Me,50541093,22438180.0,44.4,28102913.0,55.6
65,Brahmastra Part One: Shiva,50164785,7839108.0,15.6,42325677.0,84.4
66,The Banshees of Inisherin,49262687,10582266.0,21.5,38680421.0,78.5
67,The Fabelmans,45647323,17348945.0,38.0,28298378.0,62.0
68,Barbarian,45352337,40842944.0,90.1,4509393.0,9.9
69,Prey for the Devil,44658929,19802293.0,44.3,24856636.0,55.7
70,Paws of Fury: The Legend of Hank,42439184,17811382.0,42.0,24627802.0,58.0
71,The Invitation,38036130,25100080.0,66.0,12936050.0,34.0
72,Orphan: First Kill,37083743,5413227.0,14.6,31670516.0,85.4
73,Matilda: The Musical,35617120,,,35617120.0,100.0
74,Kingdom II: Harukanaru Daichi e,34963395,,,34963395.0,100.0
75,The Bob's Burgers Movie,34148750,31933830.0,93.5,2214920.0,6.5
76,Hunt,33821338,25994.0,0.1,33795344.0,99.9
77,Tad the Lost Explorer and the Emerald Tablet,32849430,67599.0,0.2,32781831.0,99.8
78,BTS Permission to Dance on Stage - Seoul: Live Viewing,32600000,6840000.0,21.0,25760000.0,79.0
79,Shin Ultraman,32137136,601490.0,1.9,31535646.0,98.1
80,Amsterdam,31245810,14947969.0,47.8,16297841.0,52.2
81,Mrs. Harris Goes to Paris,31042050,10433915.0,33.6,20608135.0,66.4
82,Vikram,29837637,1770000.0,5.9,28067637.0,94.1
83,The Unbearable Weight of Massive Talent,29116320,20300157.0,69.7,8816163.0,30.3
84,Tár,29048571,6773650.0,23.3,22274921.0,76.7
85,Serial (Bad) Weddings 3,27832384,,,27832384.0,100.0
86,The 355,27827745,14570455.0,52.4,13257290.0,47.6
87,The Last 10 Years,26729106,,,26729106.0,100.0
88,The Night Owl,26719364,,,26719364.0,100.0
89,Triangle of Sadness,26214659,4608096.0,17.6,21606563.0,82.4
90,Calendar Girls,25433615,,,25433615.0,100.0
91,The Kashmir Files,24821898,1485000.0,6.0,23336898.0,94.0
92,Hero,24392492,,,24392492.0,100.0
