rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
1,Harry Potter and the Deathly Hallows: Part 2,1341511219,381011219.0,28.4,960500000,71.6
2,Transformers: Dark of the Moon,1123794079,352390543.0,31.4,771403536,68.6
3,Pirates of the Caribbean: On Stranger Tides,1045713802,241071802.0,23.1,804642000,76.9
4,The Twilight Saga: Breaking Dawn - Part 1,712205856,281287133.0,39.5,430918723,60.5
5,Mission: Impossible - Ghost Protocol,694713380,209397903.0,30.1,485315477,69.9
6,Kung Fu Panda 2,665692281,165249063.0,24.8,500443218,75.2
7,Fast Five,626137675,209837675.0,33.5,416300000,66.5
8,The Hangover Part II,586764305,254464305.0,43.4,332300000,56.6
9,The Smurfs,563749323,142614158.0,25.3,421135165,74.7
10,Cars 2,559852396,191452396.0,34.2,368400000,65.8
11,Puss in Boots,554987477,149260504.0,26.9,405726973,73.1
12,Sherlock Holmes: A Game of Shadows,543848418,186848418.0,34.4,357000000,65.6
13,Rio,483866518,143619809.0,29.7,340246709,70.3
14,Rise of the Planet of the Apes,481800873,176760185.0,36.7,305040688,63.3
15,Thor,449326618,181030624.0,40.3,268295994,59.7
16,The Intouchables,426588510,10198820.0,2.4,416389690,97.6
17,The Adventures of Tintin,373993951,77591831.0,20.7,296402120,79.3
18,Captain America: The First Avenger,370569774,176654505.0,47.7,193915269,52.3
19,X-Men: First Class,352616690,146408305.0,41.5,206208385,58.5
20,Alvin and the Chipmunks: Chipwrecked,342695435,133110742.0,38.8,209584693,61.2
21,Real Steel,299268508,85468508.0,28.6,213800000,71.4
22,Bridesmaids,288383523,169106725.0,58.6,119276798,41.4
23,Super 8,260095986,127004179.0,48.8,133091807,51.2
24,Rango,245724603,123477607.0,50.3,122246996,49.7
25,Green Lantern,237201172,116601172.0,49.2,120600000,50.8
26,The Girl with the Dragon Tattoo,232617430,102515793.0,44.1,130101637,55.9
27,The Green Hornet,227817248,98780042.0,43.4,129037206,56.6
28,Immortals,226904017,83504017.0,36.8,143400000,63.2
29,The Help,216639112,169708112.0,78.3,46931000,21.7
30,Bad Teacher,216197492,100292856.0,46.4,115904636,53.6
31,Just Go with It,214945591,103028109.0,47.9,111917482,52.1
32,Battle Los Angeles,211819354,83552429.0,39.4,128266925,60.6
33,Horrible Bosses,209838559,117538559.0,56.0,92300000,44.0
34,Paranormal Activity 3,207039844,104028807.0,50.2,103011037,49.8
35,Gnomeo & Juliet,193967670,99967670.0,51.5,94000000,48.5
36,Mr. Popper's Penguins,187361754,68224452.0,36.4,119137302,63.6
37,The Lion King 2011 3D Release,186042001,94242001.0,50.7,91800000,49.3
38,Hugo,185770160,73864507.0,39.8,111905653,60.2
39,Hop,183953723,108085305.0,58.8,75868418,41.2
40,War Horse,177584879,79884879.0,45.0,97700000,55.0
41,The Descendants,177243185,82584160.0,46.6,94659025,53.4
42,Cowboys & Aliens,174822325,100240551.0,57.3,74581774,42.7
43,In Time,173930596,37520095.0,21.6,136410501,78.4
44,Zookeeper,169852759,80360843.0,47.3,89491916,52.7
45,The Muppets,165184237,88631237.0,53.7,76553000,46.3
46,Limitless,161849455,79249455.0,49.0,82600000,51.0
47,Johnny English Reborn,160078586,8305970.0,5.2,151772616,94.8
48,Happy Feet Two,159196259,64006466.0,40.2,95189793,59.8
49,Final Destination 5,157887643,42587643.0,27.0,115300000,73.0
50,Tower Heist,152930623,78046570.0,51.0,74884053,49.0
51,Midnight in Paris,151672318,56817045.0,37.5,94855273,62.5
52,I Am Number Four,149878437,55100437.0,36.8,94778000,63.2
53,Jack and Jill,149673788,74158157.0,49.5,75515631,50.5
54,Friends with Benefits,149542245,55802754.0,37.3,93739491,62.7
55,No Strings Attached,149228077,70662220.0,47.4,78565857,52.6
56,Arthur Christmas,147419472,46462469.0,31.5,100957003,68.5
57,Source Code,147332697,54712227.0,37.1,92620470,62.9
58,"Crazy, Stupid, Love.",145051197,84351197.0,58.2,60700000,41.8
59,New Year's Eve,142044638,54544638.0,38.4,87500000,61.6
60,Contagion,136515867,75658097.0,55.4,60857770,44.6
61,Unknown,135710029,63686397.0,46.9,72023632,53.1
62,The Artist,133432856,44671682.0,33.5,88761174,66.5
63,The Three Musketeers,132274484,20374484.0,15.4,111900000,84.6
